0.0172653 0.0151799 0.0155749 0.0116834 0.0189715 0.0204134 0.0172653 0.0151799 0 0 0 0 0 0 0 0 0.0172072 0.0108413 0.0135332 0.00762747 0.0812642 0.060678 0.0506265 0.0234305 0.0295136 0.038475 0.0257952 0.0231858 0.0116771 0.0170655 0.0108806 0.0124319 0.0108413 0.0172072 0.060678 0.0812642 0.00762747 0.0135332 0.0234305 0.0506265 0.0108806 0.0124319 0.0257952 0.0231858 0.0116771 0.0170655 0.0295136 0.038475 
0.0170285 0.0135348 0.0131377 0.00945317 0.0229144 0.0212959 0.0170285 0.0135348 0 0 0 0 0 0 0 0 0.0135413 0.00790064 0.00773367 0.00523177 0.158379 0.0663306 0.0240544 0.0134405 0.0263162 0.0289203 0.0186295 0.0162044 0.0125797 0.0160923 0.010084 0.0105981 0.00790064 0.0135413 0.0663306 0.158379 0.00523177 0.00773367 0.0134405 0.0240544 0.010084 0.0105981 0.0186295 0.0162044 0.0125797 0.0160923 0.0263162 0.0289203 
0.0135348 0.0170285 0.0212959 0.0229144 0.00945317 0.0131377 0.0135348 0.0170285 0 0 0 0 0 0 0 0 0.0105981 0.010084 0.0160923 0.0125797 0.0162044 0.0186295 0.0289203 0.0263162 0.0134405 0.0240544 0.0663306 0.158379 0.00523177 0.00773367 0.00790064 0.0135413 0.010084 0.0105981 0.0186295 0.0162044 0.0125797 0.0160923 0.0263162 0.0289203 0.00790064 0.0135413 0.0663306 0.158379 0.00523177 0.00773367 0.0134405 0.0240544 
0.0151799 0.0172653 0.0204134 0.0189715 0.0116834 0.0155749 0.0151799 0.0172653 0 0 0 0 0 0 0 0 0.0124319 0.0108806 0.0170655 0.0116771 0.0231858 0.0257952 0.038475 0.0295136 0.0234305 0.0506265 0.060678 0.0812642 0.00762747 0.0135332 0.0108413 0.0172072 0.0108806 0.0124319 0.0257952 0.0231858 0.0116771 0.0170655 0.0295136 0.038475 0.0108413 0.0172072 0.060678 0.0812642 0.00762747 0.0135332 0.0234305 0.0506265 
0.0120365 0.0126741 0.0183511 0.0161346 0.0128159 0.016124 0.0201646 0.0216972 0 0 0 0 0 0 0 0 0.00862392 0.00796076 0.0182893 0.0115231 0.0193479 0.026144 0.0863749 0.064494 0.0153169 0.0238906 0.0313697 0.0408947 0.00797894 0.0126799 0.0124115 0.0181388 0.0119114 0.0152374 0.0249182 0.027384 0.00928467 0.0136332 0.0172143 0.0237629 0.00593304 0.00759093 0.0430794 0.0315383 0.00748094 0.0128219 0.062807 0.149965 
0.0126741 0.0120365 0.016124 0.0128159 0.0161346 0.0183511 0.0216972 0.0201646 0 0 0 0 0 0 0 0 0.00759093 0.00593304 0.0128219 0.00748094 0.0315383 0.0430794 0.149965 0.062807 0.0172143 0.0237629 0.0249182 0.027384 0.00928467 0.0136332 0.0119114 0.0152374 0.0124115 0.0181388 0.0313697 0.0408947 0.00797894 0.0126799 0.0153169 0.0238906 0.00796076 0.00862392 0.026144 0.0193479 0.0115231 0.0182893 0.064494 0.0863749 
0.0188379 0.0109439 0.011091 0.00643036 0.0968546 0.0538097 0.0303919 0.0154789 0.0123936 0.0181127 0.0313246 0.0408359 0.00796747 0.0126617 0.0152949 0.0238562 0 0 0 0 0 0 0 0 0.0188774 0.0155588 0.014243 0.0104407 0.0209008 0.0209008 0.015689 0.0132091 0.0627167 0.14975 0.0430175 0.0314929 0.00747018 0.0128035 0.00592451 0.00758001 0.0152155 0.0118943 0.0136136 0.00927131 0.0273446 0.0248824 0.0237288 0.0171896 
0.0129703 0.00720605 0.0092769 0.0061773 0.129284 0.0824564 0.0539681 0.0230578 0.0118555 0.0151659 0.0248012 0.0272554 0.00924106 0.0135692 0.0171335 0.0236513 0 0 0 0 0 0 0 0 0.0156378 0.013166 0.0141965 0.0104066 0.0208326 0.0208326 0.0188158 0.0155081 0.0641911 0.0859692 0.0260212 0.019257 0.0114689 0.0182034 0.00792337 0.00858342 0.0180536 0.0123532 0.0126203 0.00794147 0.0407026 0.0312224 0.0237784 0.015245 
0.0112443 0.00926801 0.0177694 0.0103232 0.0330954 0.040543 0.0913608 0.0507575 0.0108933 0.0124463 0.0258251 0.0232127 0.0116906 0.0170853 0.0295478 0.0385196 0 0 0 0 0 0 0 0 0.0136426 0.0136426 0.0178066 0.0146763 0.0146763 0.0178066 0.0197153 0.0197153 0.0295478 0.0385196 0.0258251 0.0232127 0.0116906 0.0170853 0.0108933 0.0124463 0.0172271 0.0108538 0.0135489 0.0076363 0.0813584 0.0607483 0.0506852 0.0234576 
0.00541043 0.00493841 0.0138234 0.00768 0.0141711 0.0218319 0.137787 0.0878797 0.0101285 0.0106449 0.0187118 0.016276 0.0126352 0.0161634 0.0264324 0.029048 0 0 0 0 0 0 0 0 0.011337 0.011337 0.0166664 0.0140319 0.0140319 0.0166664 0.0222028 0.0222028 0.0264324 0.029048 0.0187118 0.016276 0.0126352 0.0161634 0.0101285 0.0106449 0.0136011 0.00793553 0.00776783 0.00525487 0.159078 0.0666235 0.0241606 0.0134999 
0.0165233 0.0121477 0.0123934 0.00834291 0.0302201 0.0250138 0.0204324 0.0144085 0.00790026 0.0135406 0.0663274 0.158371 0.00523152 0.0077333 0.0134399 0.0240532 0 0 0 0 0 0 0 0 0.0221041 0.0221041 0.0165923 0.0139696 0.0139696 0.0165923 0.0112866 0.0112866 0.0134399 0.0240532 0.0663274 0.158371 0.00523152 0.0077333 0.00790026 0.0135406 0.0105976 0.0100835 0.0160915 0.0125791 0.0162036 0.0186286 0.0289189 0.026315 
0.0165421 0.0121967 0.0143366 0.00905306 0.0362332 0.0317487 0.0296694 0.0193276 0.0108403 0.0172056 0.0606723 0.0812566 0.00762675 0.0135319 0.0234282 0.0506218 0 0 0 0 0 0 0 0 0.0196906 0.0196906 0.0177843 0.014658 0.014658 0.0177843 0.0136255 0.0136255 0.0234282 0.0506218 0.0606723 0.0812566 0.00762675 0.0135319 0.0108403 0.0172056 0.0124307 0.0108796 0.0170639 0.011676 0.0231836 0.0257928 0.0384714 0.0295108 
0.0120739 0.0108151 0.0156467 0.0115033 0.019665 0.021308 0.0286169 0.0236868 0.00593319 0.00759113 0.0430805 0.0315391 0.00748114 0.0128223 0.0628086 0.149969 0 0 0 0 0 0 0 0 0.0155817 0.018905 0.0209314 0.0209314 0.010456 0.0142639 0.0132284 0.015712 0.0153173 0.0238912 0.0313705 0.0408958 0.00797915 0.0126802 0.0124118 0.0181392 0.00862414 0.00796097 0.0182898 0.0115234 0.0193484 0.0261447 0.0863771 0.0644957 
0.0105647 0.00995976 0.0175869 0.012967 0.0178508 0.0213338 0.0385217 0.0337539 0.00796203 0.0086253 0.0261482 0.019351 0.0115249 0.0182922 0.0645043 0.0863887 0 0 0 0 0 0 0 0 0.0132302 0.0157141 0.0209342 0.0209342 0.0104574 0.0142658 0.0155837 0.0189076 0.0172171 0.0237667 0.0249222 0.0273884 0.00928615 0.0136354 0.0119133 0.0152399 0.00759214 0.00593399 0.012824 0.00748214 0.0315433 0.0430863 0.149989 0.062817 
0.0337539 0.0385217 0.0213338 0.0178508 0.012967 0.0175869 0.00995976 0.0105647 0.0863887 0.0645043 0.0182922 0.0115249 0.019351 0.0261482 0.0086253 0.00796203 0.0189076 0.0155837 0.0142658 0.0104574 0.0209342 0.0209342 0.0157141 0.0132302 0 0 0 0 0 0 0 0 0.00759214 0.00593399 0.012824 0.00748214 0.0315433 0.0430863 0.149989 0.062817 0.0172171 0.0237667 0.0249222 0.0273884 0.00928615 0.0136354 0.0119133 0.0152399 
0.0236868 0.0286169 0.021308 0.019665 0.0115033 0.0156467 0.0108151 0.0120739 0.149969 0.0628086 0.0128223 0.00748114 0.0315391 0.0430805 0.00759113 0.00593319 0.015712 0.0132284 0.0142639 0.010456 0.0209314 0.0209314 0.018905 0.0155817 0 0 0 0 0 0 0 0 0.00862414 0.00796097 0.0182898 0.0115234 0.0193484 0.0261447 0.0863771 0.0644957 0.0153173 0.0238912 0.0313705 0.0408958 0.00797915 0.0126802 0.0124118 0.0181392 
0.0193276 0.0296694 0.0317487 0.0362332 0.00905306 0.0143366 0.0121967 0.0165421 0.0506218 0.0234282 0.0135319 0.00762675 0.0812566 0.0606723 0.0172056 0.0108403 0.0136255 0.0136255 0.0177843 0.014658 0.014658 0.0177843 0.0196906 0.0196906 0 0 0 0 0 0 0 0 0.0124307 0.0108796 0.0170639 0.011676 0.0231836 0.0257928 0.0384714 0.0295108 0.0234282 0.0506218 0.0606723 0.0812566 0.00762675 0.0135319 0.0108403 0.0172056 
0.0144085 0.0204324 0.0250138 0.0302201 0.00834291 0.0123934 0.0121477 0.0165233 0.0240532 0.0134399 0.0077333 0.00523152 0.158371 0.0663274 0.0135406 0.00790026 0.0112866 0.0112866 0.0165923 0.0139696 0.0139696 0.0165923 0.0221041 0.0221041 0 0 0 0 0 0 0 0 0.0105976 0.0100835 0.0160915 0.0125791 0.0162036 0.0186286 0.0289189 0.026315 0.0134399 0.0240532 0.0663274 0.158371 0.00523152 0.0077333 0.00790026 0.0135406 
0.0878797 0.137787 0.0218319 0.0141711 0.00768 0.0138234 0.00493841 0.00541043 0.029048 0.0264324 0.0161634 0.0126352 0.016276 0.0187118 0.0106449 0.0101285 0.0222028 0.0222028 0.0166664 0.0140319 0.0140319 0.0166664 0.011337 0.011337 0 0 0 0 0 0 0 0 0.0136011 0.00793553 0.00776783 0.00525487 0.159078 0.0666235 0.0241606 0.0134999 0.0264324 0.029048 0.0187118 0.016276 0.0126352 0.0161634 0.0101285 0.0106449 
0.0507575 0.0913608 0.040543 0.0330954 0.0103232 0.0177694 0.00926801 0.0112443 0.0385196 0.0295478 0.0170853 0.0116906 0.0232127 0.0258251 0.0124463 0.0108933 0.0197153 0.0197153 0.0178066 0.0146763 0.0146763 0.0178066 0.0136426 0.0136426 0 0 0 0 0 0 0 0 0.0172271 0.0108538 0.0135489 0.0076363 0.0813584 0.0607483 0.0506852 0.0234576 0.0295478 0.0385196 0.0258251 0.0232127 0.0116906 0.0170853 0.0108933 0.0124463 
0.0230578 0.0539681 0.0824564 0.129284 0.0061773 0.0092769 0.00720605 0.0129703 0.0236513 0.0171335 0.0135692 0.00924106 0.0272554 0.0248012 0.0151659 0.0118555 0.0155081 0.0188158 0.0208326 0.0208326 0.0104066 0.0141965 0.013166 0.0156378 0 0 0 0 0 0 0 0 0.0180536 0.0123532 0.0126203 0.00794147 0.0407026 0.0312224 0.0237784 0.015245 0.0641911 0.0859692 0.0260212 0.019257 0.0114689 0.0182034 0.00792337 0.00858342 
0.0154789 0.0303919 0.0538097 0.0968546 0.00643036 0.011091 0.0109439 0.0188379 0.0238562 0.0152949 0.0126617 0.00796747 0.0408359 0.0313246 0.0181127 0.0123936 0.0132091 0.015689 0.0209008 0.0209008 0.0104407 0.014243 0.0155588 0.0188774 0 0 0 0 0 0 0 0 0.0152155 0.0118943 0.0136136 0.00927131 0.0273446 0.0248824 0.0237288 0.0171896 0.0627167 0.14975 0.0430175 0.0314929 0.00747018 0.0128035 0.00592451 0.00758001 
0.0539681 0.0230578 0.0092769 0.0061773 0.129284 0.0824564 0.0129703 0.00720605 0.0171335 0.0236513 0.0248012 0.0272554 0.00924106 0.0135692 0.0118555 0.0151659 0.0859692 0.0641911 0.0182034 0.0114689 0.019257 0.0260212 0.00858342 0.00792337 0.0237784 0.015245 0.0126203 0.00794147 0.0407026 0.0312224 0.0180536 0.0123532 0 0 0 0 0 0 0 0 0.0188158 0.0155081 0.0141965 0.0104066 0.0208326 0.0208326 0.0156378 0.013166 
0.0303919 0.0154789 0.011091 0.00643036 0.0968546 0.0538097 0.0188379 0.0109439 0.0152949 0.0238562 0.0313246 0.0408359 0.00796747 0.0126617 0.0123936 0.0181127 0.14975 0.0627167 0.0128035 0.00747018 0.0314929 0.0430175 0.00758001 0.00592451 0.0237288 0.0171896 0.0136136 0.00927131 0.0273446 0.0248824 0.0152155 0.0118943 0 0 0 0 0 0 0 0 0.015689 0.0132091 0.014243 0.0104407 0.0209008 0.0209008 0.0188774 0.0155588 
0.0296694 0.0193276 0.0143366 0.00905306 0.0362332 0.0317487 0.0165421 0.0121967 0.0234282 0.0506218 0.0606723 0.0812566 0.00762675 0.0135319 0.0108403 0.0172056 0.0506218 0.0234282 0.0135319 0.00762675 0.0812566 0.0606723 0.0172056 0.0108403 0.0384714 0.0295108 0.0170639 0.011676 0.0231836 0.0257928 0.0124307 0.0108796 0 0 0 0 0 0 0 0 0.0136255 0.0136255 0.0177843 0.014658 0.014658 0.0177843 0.0196906 0.0196906 
0.0204324 0.0144085 0.0123934 0.00834291 0.0302201 0.0250138 0.0165233 0.0121477 0.0134399 0.0240532 0.0663274 0.158371 0.00523152 0.0077333 0.00790026 0.0135406 0.0240532 0.0134399 0.0077333 0.00523152 0.158371 0.0663274 0.0135406 0.00790026 0.0289189 0.026315 0.0160915 0.0125791 0.0162036 0.0186286 0.0105976 0.0100835 0 0 0 0 0 0 0 0 0.0112866 0.0112866 0.0165923 0.0139696 0.0139696 0.0165923 0.0221041 0.0221041 
0.137787 0.0878797 0.0138234 0.00768 0.0141711 0.0218319 0.00541043 0.00493841 0.0264324 0.029048 0.0187118 0.016276 0.0126352 0.0161634 0.0101285 0.0106449 0.029048 0.0264324 0.0161634 0.0126352 0.016276 0.0187118 0.0106449 0.0101285 0.0241606 0.0134999 0.00776783 0.00525487 0.159078 0.0666235 0.0136011 0.00793553 0 0 0 0 0 0 0 0 0.0222028 0.0222028 0.0166664 0.0140319 0.0140319 0.0166664 0.011337 0.011337 
0.0913608 0.0507575 0.0177694 0.0103232 0.0330954 0.040543 0.0112443 0.00926801 0.0295478 0.0385196 0.0258251 0.0232127 0.0116906 0.0170853 0.0108933 0.0124463 0.0385196 0.0295478 0.0170853 0.0116906 0.0232127 0.0258251 0.0124463 0.0108933 0.0506852 0.0234576 0.0135489 0.0076363 0.0813584 0.0607483 0.0172271 0.0108538 0 0 0 0 0 0 0 0 0.0197153 0.0197153 0.0178066 0.0146763 0.0146763 0.0178066 0.0136426 0.0136426 
0.0385217 0.0337539 0.0175869 0.012967 0.0178508 0.0213338 0.0105647 0.00995976 0.0645043 0.0863887 0.0261482 0.019351 0.0115249 0.0182922 0.00796203 0.0086253 0.0237667 0.0172171 0.0136354 0.00928615 0.0273884 0.0249222 0.0152399 0.0119133 0.149989 0.062817 0.012824 0.00748214 0.0315433 0.0430863 0.00759214 0.00593399 0 0 0 0 0 0 0 0 0.0155837 0.0189076 0.0209342 0.0209342 0.0104574 0.0142658 0.0132302 0.0157141 
0.0286169 0.0236868 0.0156467 0.0115033 0.019665 0.021308 0.0120739 0.0108151 0.0628086 0.149969 0.0430805 0.0315391 0.00748114 0.0128223 0.00593319 0.00759113 0.0238912 0.0153173 0.0126802 0.00797915 0.0408958 0.0313705 0.0181392 0.0124118 0.0863771 0.0644957 0.0182898 0.0115234 0.0193484 0.0261447 0.00862414 0.00796097 0 0 0 0 0 0 0 0 0.0132284 0.015712 0.0209314 0.0209314 0.010456 0.0142639 0.0155817 0.018905 
0.00720605 0.0129703 0.0824564 0.129284 0.0061773 0.0092769 0.0230578 0.0539681 0.0151659 0.0118555 0.0135692 0.00924106 0.0272554 0.0248012 0.0236513 0.0171335 0.0123532 0.0180536 0.0312224 0.0407026 0.00794147 0.0126203 0.015245 0.0237784 0.00792337 0.00858342 0.0260212 0.019257 0.0114689 0.0182034 0.0641911 0.0859692 0.0188158 0.0155081 0.0141965 0.0104066 0.0208326 0.0208326 0.0156378 0.013166 0 0 0 0 0 0 0 0 
0.0109439 0.0188379 0.0538097 0.0968546 0.00643036 0.011091 0.0154789 0.0303919 0.0181127 0.0123936 0.0126617 0.00796747 0.0408359 0.0313246 0.0238562 0.0152949 0.0118943 0.0152155 0.0248824 0.0273446 0.00927131 0.0136136 0.0171896 0.0237288 0.00592451 0.00758001 0.0430175 0.0314929 0.00747018 0.0128035 0.0627167 0.14975 0.015689 0.0132091 0.014243 0.0104407 0.0209008 0.0209008 0.0188774 0.0155588 0 0 0 0 0 0 0 0 
0.0121967 0.0165421 0.0317487 0.0362332 0.00905306 0.0143366 0.0193276 0.0296694 0.0172056 0.0108403 0.0135319 0.00762675 0.0812566 0.0606723 0.0506218 0.0234282 0.0108796 0.0124307 0.0257928 0.0231836 0.011676 0.0170639 0.0295108 0.0384714 0.0108403 0.0172056 0.0606723 0.0812566 0.00762675 0.0135319 0.0234282 0.0506218 0.0136255 0.0136255 0.0177843 0.014658 0.014658 0.0177843 0.0196906 0.0196906 0 0 0 0 0 0 0 0 
0.0121477 0.0165233 0.0250138 0.0302201 0.00834291 0.0123934 0.0144085 0.0204324 0.0135406 0.00790026 0.0077333 0.00523152 0.158371 0.0663274 0.0240532 0.0134399 0.0100835 0.0105976 0.0186286 0.0162036 0.0125791 0.0160915 0.026315 0.0289189 0.00790026 0.0135406 0.0663274 0.158371 0.00523152 0.0077333 0.0134399 0.0240532 0.0112866 0.0112866 0.0165923 0.0139696 0.0139696 0.0165923 0.0221041 0.0221041 0 0 0 0 0 0 0 0 
0.00493841 0.00541043 0.0218319 0.0141711 0.00768 0.0138234 0.0878797 0.137787 0.0106449 0.0101285 0.0161634 0.0126352 0.016276 0.0187118 0.029048 0.0264324 0.00793553 0.0136011 0.0666235 0.159078 0.00525487 0.00776783 0.0134999 0.0241606 0.0101285 0.0106449 0.0187118 0.016276 0.0126352 0.0161634 0.0264324 0.029048 0.0222028 0.0222028 0.0166664 0.0140319 0.0140319 0.0166664 0.011337 0.011337 0 0 0 0 0 0 0 0 
0.00926801 0.0112443 0.040543 0.0330954 0.0103232 0.0177694 0.0507575 0.0913608 0.0124463 0.0108933 0.0170853 0.0116906 0.0232127 0.0258251 0.0385196 0.0295478 0.0108538 0.0172271 0.0607483 0.0813584 0.0076363 0.0135489 0.0234576 0.0506852 0.0108933 0.0124463 0.0258251 0.0232127 0.0116906 0.0170853 0.0295478 0.0385196 0.0197153 0.0197153 0.0178066 0.0146763 0.0146763 0.0178066 0.0136426 0.0136426 0 0 0 0 0 0 0 0 
0.00995976 0.0105647 0.0213338 0.0178508 0.012967 0.0175869 0.0337539 0.0385217 0.0086253 0.00796203 0.0182922 0.0115249 0.019351 0.0261482 0.0863887 0.0645043 0.00593399 0.00759214 0.0430863 0.0315433 0.00748214 0.012824 0.062817 0.149989 0.0119133 0.0152399 0.0249222 0.0273884 0.00928615 0.0136354 0.0172171 0.0237667 0.0155837 0.0189076 0.0209342 0.0209342 0.0104574 0.0142658 0.0132302 0.0157141 0 0 0 0 0 0 0 0 
0.0108151 0.0120739 0.021308 0.019665 0.0115033 0.0156467 0.0236868 0.0286169 0.00759113 0.00593319 0.0128223 0.00748114 0.0315391 0.0430805 0.149969 0.0628086 0.00796097 0.00862414 0.0261447 0.0193484 0.0115234 0.0182898 0.0644957 0.0863771 0.0124118 0.0181392 0.0313705 0.0408958 0.00797915 0.0126802 0.0153173 0.0238912 0.0132284 0.015712 0.0209314 0.0209314 0.010456 0.0142639 0.0155817 0.018905 0 0 0 0 0 0 0 0 
