10 0 0 0 0 0 0.113869 0 0.121003 0.112576 0.0709324 0.104287 0.0666142 0.056533 0.0670852 0.0348277 0.0431121 0.0277956 0.0325836 0.018335 0.0248974 0.0240194 0.0446749 0.0296373 0.0546202 0.0471622 0.0372406 0.0359011 0.0439604 0.0343641 0.0459184 0.0353257 0.0378031 0.0384781 0.0337767 0.0342938 0.0334538 0.0347051 0.0319388 0.030867 0.0299176 0.0278083 0.0274277 0.0266587 0.0263976 0.0249673 0.0248075 0.0241818 0.0232951 0.0224228 0.0220017 0.0211604 0.0206619 0.0202948 0.019519 0.0189864 0.0184958 0.0179661 0.0174371 0.0169692 0.0164989 0.0160365 0.0155953 0.015154 0.0147208 0.0143043 0.0139069 0.0135151 0.0131381 0.0127619 0.0124109 0.012068 0.0117214 0.0113871 0.0110707 0.0107528 0.0104511 0.0101598 0.00986881 0.00959092 0.00932076 0.00905619 0.00880169 0.0085534 0.00831211 0.00807765 0.00785006 0.00762882 0.00741359 0.00720462 0.00700154 0.00680426 0.00661246 0.00642604 0.00624531 0.00606905 0.00589801 0.00573179 0.00557016 0.0054131 0.00526069 0.00511221 0.00496814 0.00482808 0.00469194 0.00455967 0.00443113 0.0043062 0.0041848 0.00406682 0.00395217 0.00384074 0.00373246 0.00362724 0.00352498 0.0034256 0.00332903 0.00323518 0.00314398 0.00305534 0.00296921 0.0028855 0.00280415 0.0027251 0.00264828 0.00257362 0.00250106 0.00243056 0.00236203 0.00229545 0.00223073 0.00216785 0.00210673 0.00204734 0.00198962 0.00193353 0.00187902 0.00182605 0.00177457 0.00172454 0.00167592 0.00162868 0.00158276 0.00153814 0.00149478 0.00145264 0.00141169 0.00137189 0.00133321 0.00129563 0.0012591 0.00122361 0.00118911 0.00115559 0.00112301 0.00109135 0.00106058 0.00103068 0.00100163 0.00097339 0.000945948 0.000919281 0.000893365 0.000868179 0.000843704 0.000819919 0.000796804 0.000774341 0.000752511 0.000731296 0.00071068 0.000690645 0.000671174 0.000652253 0.000633865 0.000615995 0.000598629 0.000581753 0.000565352 0.000549414 0.000533925 0.000518873 0.000504245 0.00049003 0.000476215 0.00046279 0.000449743 0.000437064 0.000424743 0.000412769 0.000401132 0.000389823 0.000378834 0.000368154 0.000357775 0.000347689 0.000337887 0.000328361 0.000319104 0.000310108 0.000301366 0.00029287 0.000284613 0.00027659 0.000268792 0.000261214 0.00025385 0.000246694 0.000239739 0.000232981 0.000226413 0.00022003 0.000213827 0.000207799 0.00020194 0.000196247 0.000190715 0.000185338 0.000180113 0.000175036 0.000170101 0.000165306 0.000160645 0.000156117 0.000151715 0.000147438 0.000143282 0.000139242 0.000135317 0.000131502 0.000127795 0.000124192 0.000120691 0.000117289 0.000113982 0.000110769 0.000107646 0.000104611 0.000101662 9.87961e-05 9.60108e-05 9.33041e-05 9.06738e-05 8.81175e-05 8.56333e-05 8.32192e-05 8.08731e-05 7.85932e-05 7.63775e-05 7.42243e-05 7.21318e-05 7.00983e-05 6.81221e-05 6.62017e-05 6.43353e-05 6.25216e-05 6.0759e-05 5.90461e-05 5.73815e-05 5.57639e-05 5.41918e-05 5.2664e-05 5.11794e-05 4.97365e-05 4.83344e-05 4.69718e-05 4.56475e-05 4.43607e-05 4.31101e-05 4.18947e-05 4.07137e-05 3.95659e-05 3.84505e-05 3.73665e-05 3.63131e-05 3.52893e-05 3.42945e-05 3.33277e-05 3.23881e-05 3.1475e-05 3.05877e-05 2.97254e-05 2.88874e-05 2.8073e-05 2.72816e-05 2.65125e-05 2.5765e-05 2.50387e-05 2.43328e-05 2.36468e-05 2.29802e-05 2.23323e-05 2.17027e-05 2.10909e-05 2.04963e-05 1.99185e-05 1.9357e-05 1.88113e-05 1.82809e-05 1.77656e-05 1.72647e-05 1.6778e-05 1.6305e-05 1.58454e-05 1.53986e-05 1.49645e-05 1.45427e-05 1.41327e-05 1.37343e-05 1.33471e-05 1.29708e-05 1.26051e-05 1.22498e-05 1.19044e-05 1.15688e-05 1.12427e-05 1.09257e-05 1.06177e-05 1.03184e-05 1.00275e-05 9.74481e-06 9.47008e-06 9.20311e-06 8.94366e-06 8.69152e-06 8.44649e-06 8.20837e-06 7.97697e-06 7.75208e-06 7.53354e-06 7.32116e-06 7.11476e-06 6.91419e-06 6.71926e-06 6.52984e-06 6.34575e-06 6.16685e-06 5.993e-06 5.82405e-06 5.65986e-06 5.5003e-06 5.34524e-06 5.19455e-06 5.0481e-06 4.90579e-06 4.76749e-06 4.63309e-06 4.50247e-06 4.37554e-06 4.25219e-06 4.13231e-06 4.01581e-06 3.9026e-06 3.79258e-06 3.68566e-06 3.58176e-06 3.48078e-06 3.38265e-06 3.28729e-06 3.19462e-06 3.10456e-06 3.01703e-06 2.93198e-06 2.84932e-06 2.769e-06 2.69093e-06 2.61507e-06 2.54135e-06 2.4697e-06 2.40008e-06 2.33242e-06 2.26666e-06 2.20276e-06 2.14066e-06 2.08031e-06 2.02167e-06 1.96467e-06 1.90929e-06 1.85546e-06 1.80315e-06 1.75232e-06 1.70292e-06 1.65491e-06 1.60825e-06 1.56292e-06 1.51885e-06 1.47604e-06 1.43442e-06 1.39398e-06 1.35469e-06 1.3165e-06 1.27938e-06 1.24331e-06 1.20826e-06 1.1742e-06 1.1411e-06 1.10893e-06 1.07767e-06 1.04728e-06 1.01776e-06 9.89068e-07 9.61184e-07 9.34087e-07 9.07754e-07 8.82163e-07 8.57293e-07 8.33125e-07 8.09638e-07 7.86813e-07 7.64631e-07 7.43075e-07 7.22127e-07 7.01769e-07 6.81985e-07 6.62758e-07 6.44074e-07 6.25917e-07 6.08271e-07 5.91123e-07 5.74458e-07 5.58264e-07 5.42525e-07 5.27231e-07 5.12367e-07 4.97923e-07 4.83885e-07 4.70244e-07 4.56987e-07 4.44104e-07 4.31584e-07 4.19417e-07 4.07593e-07 3.96102e-07 3.84935e-07 3.74083e-07 3.63537e-07 3.53289e-07 3.43329e-07 3.3365e-07 3.24244e-07 3.15103e-07 3.0622e-07 2.97587e-07 2.89197e-07 2.81045e-07 2.73121e-07 2.65422e-07 2.57939e-07 2.50667e-07 2.43601e-07 2.36733e-07 2.30059e-07 2.23574e-07 2.17271e-07 2.11145e-07 2.05193e-07 1.99408e-07 1.93787e-07 1.88323e-07 1.83014e-07 1.77855e-07 1.72841e-07 1.67968e-07 1.63233e-07 1.58631e-07 1.54159e-07 1.49813e-07 1.4559e-07 1.41485e-07 1.37496e-07 1.3362e-07 1.29853e-07 1.26193e-07 1.22635e-07 1.19178e-07 1.15818e-07 1.12553e-07 1.0938e-07 1.06296e-07 1.033e-07 1.00387e-07 9.75573e-08 9.4807e-08 9.21342e-08 8.95368e-08 8.70126e-08 8.45596e-08 8.21757e-08 7.98591e-08 7.76077e-08 7.54198e-08 7.32936e-08 7.12274e-08 6.92193e-08 6.72679e-08 6.53716e-08 6.35286e-08 6.17377e-08 5.99972e-08 5.83058e-08 5.6662e-08 5.50646e-08 5.35123e-08 5.20037e-08 5.05376e-08 4.91129e-08 4.77283e-08 4.63828e-08 4.50752e-08 4.38044e-08 4.25695e-08 4.13694e-08 4.02031e-08 3.90698e-08 3.79683e-08 3.68979e-08 3.58577e-08 3.48468e-08 3.38644e-08 3.29098e-08 3.1982e-08 3.10804e-08 3.02042e-08 2.93527e-08 2.85252e-08 2.7721e-08 2.69395e-08 2.618e-08 2.5442e-08 2.47247e-08 2.40277e-08 2.33503e-08 2.2692e-08 2.20523e-08 2.14306e-08 2.08265e-08 2.02393e-08 1.96687e-08 1.91142e-08 1.85754e-08 1.80517e-08 1.75428e-08 1.70483e-08 1.65676e-08 1.61006e-08 1.56467e-08 1.52056e-08 1.47769e-08 1.43603e-08 1.39555e-08 1.3562e-08 1.31797e-08 1.28082e-08 1.24471e-08 1.20962e-08 1.17552e-08 1.14238e-08 1.11017e-08 1.07887e-08 1.04846e-08 1.0189e-08 9.90176e-09 9.62261e-09 9.35134e-09 9.08771e-09 8.83151e-09 8.58254e-09 8.34058e-09 8.10545e-09 7.87694e-09 7.65488e-09 7.43908e-09 7.22936e-09 7.02555e-09 6.82749e-09 6.63501e-09 6.44796e-09 6.26618e-09 6.08953e-09 5.91786e-09 5.75102e-09 5.58889e-09 5.43133e-09 5.27821e-09 5.12941e-09 4.98481e-09 4.84428e-09 4.70771e-09 4.57499e-09 4.44602e-09 4.32068e-09 4.19887e-09 4.0805e-09 3.96546e-09 3.85367e-09 3.74503e-09 3.63945e-09 3.53685e-09 3.43714e-09 3.34024e-09 3.24607e-09 3.15456e-09 3.06563e-09 2.9792e-09 2.89522e-09 2.81359e-09 2.73427e-09 2.65719e-09 2.58228e-09 2.50948e-09 2.43874e-09 2.36998e-09 2.30317e-09 2.23824e-09 2.17514e-09 2.11382e-09 2.05423e-09 1.99632e-09 1.94004e-09 1.88534e-09 1.83219e-09 1.78054e-09 1.73035e-09 1.68156e-09 1.63416e-09 1.58809e-09 1.54332e-09 1.49981e-09 1.45753e-09 1.41644e-09 1.37651e-09 1.3377e-09 1.29999e-09 1.26334e-09 1.22772e-09 1.19311e-09 1.15948e-09 1.12679e-09 1.09502e-09 1.06415e-09 1.03415e-09 1.005e-09 9.76666e-10 9.49132e-10 9.22375e-10 8.96371e-10 8.71101e-10 8.46543e-10 8.22678e-10 7.99486e-10 7.76947e-10 7.55043e-10 7.33758e-10 7.13072e-10 6.92969e-10 6.73433e-10 6.54448e-10 6.35998e-10 6.18068e-10 6.00644e-10 5.83711e-10 5.67255e-10 5.51263e-10 5.35722e-10 5.2062e-10 5.05943e-10 4.91679e-10 4.77818e-10 4.64348e-10 4.51257e-10 4.38535e-10 4.26172e-10 4.14158e-10 4.02482e-10 3.91135e-10 3.80109e-10 3.69393e-10 3.58979e-10 3.48859e-10 3.39024e-10 3.29466e-10 3.20178e-10 3.11152e-10 3.0238e-10 2.93855e-10 2.85571e-10 2.7752e-10 2.69697e-10 2.62094e-10 2.54705e-10 2.47524e-10 2.40546e-10 2.33765e-10 2.27175e-10 2.2077e-10 2.14546e-10 2.08498e-10 2.0262e-10 1.96908e-10 1.91357e-10 1.85962e-10 1.80719e-10 1.75625e-10 1.70674e-10 1.65862e-10 1.61186e-10 1.56642e-10 1.52226e-10 1.47935e-10 1.43764e-10 1.39711e-10 1.35772e-10 1.31945e-10 1.28225e-10 1.2461e-10 1.21097e-10 1.17683e-10 1.14366e-10 1.11141e-10 1.08008e-10 1.04963e-10 1.02004e-10 9.91286e-11 9.6334e-11 9.36182e-11 9.09789e-11 8.84141e-11 8.59216e-11 8.34993e-11 8.11453e-11 7.88577e-11 7.66346e-11 7.44741e-11 7.23746e-11 7.03342e-11 6.83514e-11 6.64245e-11 6.45519e-11 6.2732e-11 6.09635e-11 5.92449e-11 5.75747e-11 5.59515e-11 5.43742e-11 5.28413e-11 5.13516e-11 4.99039e-11 4.84971e-11 4.71298e-11 4.58012e-11 4.451e-11 4.32552e-11 4.20357e-11 4.08507e-11 3.9699e-11 3.85799e-11 3.74922e-11 3.64353e-11 3.54081e-11 3.44099e-11 3.34398e-11 3.24971e-11 3.1581e-11 3.06906e-11 2.98254e-11 2.89846e-11 2.81675e-11 2.73734e-11 2.66017e-11 2.58517e-11 2.51229e-11 2.44147e-11 2.37264e-11 2.30575e-11 2.24075e-11 2.17758e-11 2.11619e-11 2.05653e-11 1.99855e-11 1.94221e-11 1.88746e-11 1.83425e-11 1.78254e-11 1.73228e-11 1.68345e-11 1.63599e-11 1.58987e-11 1.54505e-11 1.50149e-11 1.45916e-11 1.41802e-11 1.37805e-11 1.3392e-11 1.30144e-11 1.26476e-11 1.2291e-11 1.19445e-11 1.16078e-11 1.12805e-11 1.09625e-11 1.06535e-11 1.03531e-11 1.00612e-11 9.7776e-12 9.50196e-12 9.23408e-12 8.97376e-12 8.72077e-12 8.47492e-12 8.236e-12 8.00381e-12 7.77817e-12 7.5589e-12 7.3458e-12 7.13871e-12 6.93746e-12 6.74188e-12 6.55182e-12 6.36711e-12 6.18761e-12 6.01317e-12 5.84365e-12 5.67891e-12 5.51881e-12 5.36323e-12 5.21203e-12 5.06509e-12 4.9223e-12 4.78353e-12 4.64868e-12 4.51763e-12 4.39027e-12 4.2665e-12 4.14622e-12 4.02933e-12 3.91574e-12 3.80535e-12 3.69807e-12 3.59381e-12 3.4925e-12 3.39404e-12 3.29836e-12 3.20537e-12 3.11501e-12 3.02719e-12 2.94185e-12 2.85891e-12 2.77831e-12 2.69999e-12 2.62387e-12 2.5499e-12 2.47802e-12 2.40816e-12 2.34027e-12 2.27429e-12 2.21018e-12 2.14787e-12 2.08732e-12 2.02847e-12 1.97128e-12 1.91571e-12 1.8617e-12 1.80922e-12 1.75822e-12 1.70865e-12 1.66048e-12 1.61367e-12 1.56818e-12 1.52397e-12 1.481e-12 1.43925e-12 1.39868e-12 1.35925e-12 1.32093e-12 1.28369e-12 1.2475e-12 1.21233e-12 1.17815e-12 1.14494e-12 1.11266e-12 1.08129e-12 1.05081e-12 1.02119e-12 9.92397e-13 9.64419e-13 9.37231e-13 9.10809e-13 8.85132e-13 8.60178e-13 8.35929e-13 8.12363e-13 7.89461e-13 7.67205e-13 7.45576e-13 7.24557e-13 7.04131e-13 6.8428e-13 6.64989e-13 6.46242e-13 6.28023e-13 6.10318e-13 5.93113e-13 5.76392e-13 5.60142e-13 5.44351e-13 5.29005e-13 5.14092e-13 4.99598e-13 4.85514e-13 4.71827e-13 4.58525e-13 4.45599e-13 4.33036e-13 4.20828e-13 4.08965e-13 3.97435e-13 3.86231e-13 3.75342e-13 3.64761e-13 3.54478e-13 3.44485e-13 3.34773e-13 3.25335e-13 3.16163e-13 3.0725e-13 2.98588e-13 2.90171e-13 2.8199e-13 2.74041e-13 2.66315e-13 2.58807e-13 2.51511e-13 2.44421e-13 2.3753e-13 2.30834e-13 2.24326e-13 2.18002e-13 2.11856e-13 2.05884e-13 2.00079e-13 1.94439e-13 1.88957e-13 1.8363e-13 1.78453e-13 1.73423e-13 1.68533e-13 1.63782e-13 1.59165e-13 1.54678e-13 1.50317e-13 1.4608e-13 1.41961e-13 1.37959e-13 1.3407e-13 1.3029e-13 1.26617e-13 1.23048e-13 1.19579e-13 1.16208e-13 1.12932e-13 1.09748e-13 1.06654e-13 1.03647e-13 1.00725e-13 9.78856e-14 9.5126e-14 9.24443e-14 8.98381e-14 8.73055e-14 8.48442e-14 8.24523e-14 8.01278e-14 7.78689e-14 7.56737e-14 7.35403e-14 7.14671e-14 6.94523e-14 6.74943e-14 6.55916e-14 6.37424e-14 6.19454e-14 6.01991e-14 5.8502e-14 5.68527e-14 5.525e-14 5.36924e-14 5.21787e-14 5.07077e-14 4.92782e-14 4.78889e-14 4.65389e-14 4.52269e-14 4.39519e-14 4.27128e-14 4.15087e-14 4.03385e-14 3.92013e-14 3.80961e-14 3.70221e-14 3.59784e-14 
